it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	
0	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.241729930704567	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.1952163569980733	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699	0.046513573706493699
1000	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.163415439565856	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	0.16528479052572703	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356	-0.0018693509598710356
2000	0.45245077747224693	0.45245077747224693	0.45245077747224693	0.45245077747224693	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.13053090845669732	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.40940498620570154	0.36645952363778267	0.36645952363778267	0.36645952363778267	0.36645952363778267	0.36645952363778267	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.11608484277967884	0.13471227821968706	0.13471227821968706	0.13471227821968706	0.13471227821968706	0.13471227821968706	0.13471227821968706	0.13471227821968706	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.043403060344358403	0.085991253834464265	0.085991253834464265	0.085991253834464265	0.085991253834464265	-0.23592861518108535	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	0.014446065677018477	-0.0041813697629897451	-0.0041813697629897451	-0.0041813697629897451	-0.0041813697629897451	-0.0041813697629897451	-0.0041813697629897451	-0.0041813697629897451	0.087127848112338924	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311	0.36600192586134311
3000	0.36760499988172135	0.36760499988172135	0.36760499988172135	0.36760499988172135	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.13779118218746075	0.18154547292926812	0.18154547292926812	0.18154547292926812	0.18154547292926812	0.4008434910853208	0.4008434910853208	0.4008434910853208	0.4008434910853208	0.4008434910853208	0.4008434910853208	0.4008434910853208	0.4008434910853208	0.4008434910853208	0.4008434910853208	0.49157297289084473	0.49157297289084473	0.49157297289084473	0.49157297289084473	0.49157297289084473	0.49157297289084473	0.5935405452120659	0.5935405452120659	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.13884993902980311	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	0.055649053103507533	-0.22593554533034454	-0.22593554533034454	0.22875506085191824	0.22875506085191824	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	-0.0010587568423423566	0.082142129083953214	0.082142129083953214	0.082142129083953214	0.082142129083953214	0.082142129083953214	0.082142129083953214	0.12589641982576058	0.12589641982576058	0.12589641982576058	0.12589641982576058	0.34519443798181326	0.34519443798181326	0.34519443798181326	0.34519443798181326	0.34519443798181326	0.34519443798181326	0.34519443798181326	0.34519443798181326	0.34519443798181326	0.34519443798181326	0.43592391978733719	0.43592391978733719	0.43592391978733719	0.43592391978733719	0.43592391978733719	0.43592391978733719
4000	0.29041438670074865	0.29041438670074865	0.29041438670074865	0.29041438670074865	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.12692194556012448	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.27879531479749775	0.37330438554055562	0.37330438554055562	0.37330438554055562	0.37330438554055562	0.37330438554055562	0.37330438554055562	0.37330438554055562	0.37330438554055562	0.95704380640120656	0.95704380640120656	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.14646798199280442	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	0.068262770326520367	-0.66662941970045786	-0.66662941970045786	0.14394640470794423	0.14394640470794423	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	-0.019546036432679936	0.058659175233604116	0.058659175233604116	0.058659175233604116	0.058659175233604116	0.058659175233604116	0.058659175233604116	0.058659175233604116	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.21053254447097738	0.30504161521403528	0.30504161521403528	0.30504161521403528	0.30504161521403528	0.30504161521403528	0.30504161521403528	0.30504161521403528	0.30504161521403528
5000	0.31829359976359445	0.31829359976359445	0.31829359976359445	0.31829359976359445	0.31829359976359445	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	0.13117874205862406	1.2049364294623364	1.2049364294623364	0.15647867211792443	0.15647867211792443	0.15647867211792443	0.15647867211792443	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.12414189168211302	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	0.060519834467317811	-0.88664282969874186	-0.88664282969874186	0.16181492764567001	0.16181492764567001	0.16181492764567001	-0.025299930059300368	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.0070368503765110418	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247	0.070658907591306247
6000	0.33198547448964028	0.33198547448964028	0.33198547448964028	0.33198547448964028	0.33198547448964028	0.33198547448964028	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.12474132177073434	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.36313188443202288	0.94728633922356975	0.94728633922356975	0.1571358022090911	0.1571358022090911	0.1571358022090911	0.1571358022090911	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.11710566278471772	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	0.06924280885486879	-0.61530086473392953	-0.61530086473392953	0.17484967228054918	0.17484967228054918	0.17484967228054918	0.17484967228054918	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.0076356589860166191	0.05549851291586555	0.05549851291586555	0.05549851291586555	0.05549851291586555	0.05549851291586555	0.05549851291586555	0.05549851291586555	0.05549851291586555	0.05549851291586555	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541	0.2938890755771541
7000	0.28286975676535991	0.28286975676535991	0.28286975676535991	0.28286975676535991	0.28286975676535991	0.28286975676535991	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.10333504319573447	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	0.27376795259911973	1.2213536981480078	1.2213536981480078	0.16773203797409672	0.16773203797409672	0.16773203797409672	0.16773203797409672	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.1103622551346027	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	0.056744090214750811	-0.93848394138264779	-0.93848394138264779	0.11513771879126319	0.11513771879126319	0.11513771879126319	0.11513771879126319	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	-0.0070272119388682247	0.04659095298098366	0.04659095298098366	0.04659095298098366	0.04659095298098366	0.04659095298098366	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894	0.21702386238436894
8000	0.3558884574327037	0.3558884574327037	0.3558884574327037	0.3558884574327037	0.3558884574327037	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.11220296953150624	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.28476397278616949	0.96169593892466299	0.96169593892466299	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.10986489881835229	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	0.0677497124361221	-0.60580748149195929	-0.60580748149195929	0.24602355861435141	0.24602355861435141	0.24602355861435141	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.0023380707131539502	0.044453257095384141	0.044453257095384141	0.044453257095384141	0.044453257095384141	0.044453257095384141	0.044453257095384141	0.044453257095384141	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739	0.21701426035004739
